学员 ID,学员姓名,课程类别,课程名称,报名节数/期数,单价（元/节/期）,缴费总额（元）,缴费日期,学员所在城市,缴费方式,课程状态
STU12899,高勇,私教课程,一对一私教课,23,148,3404,2025-09-04,重庆,现金,已结课
STU12900,王霞,考级课程,三级考级集训班,48,204,9792,2026-01-26,武汉,支付宝,已结课
STU12901,刘芳,私教课程,一对二私教课,45,148,6660,2025-12-02,成都,分期,已开课
STU12902,李帅,少儿游泳,少儿仰泳专项班,30,90,2700,2025-11-30,成都,现金,已开课
STU12903,王志强,考级课程,等级考试预备班,46,162,7452,2026-02-11,深圳,分期,已开课
STU12904,朱瑜,少儿游泳,少儿仰泳专项班,47,240,11280,2025-09-12,广州,现金,已报名
STU12905,谢杰,集训课程,国庆集训班,2,1801,3602,2025-09-12,深圳,微信支付,已开课
STU12906,冯雪,考级课程,一级考级冲刺班,31,213,6603,2025-09-05,武汉,支付宝,已结课
STU12907,李兵,成人游泳,成人蛙泳入门班,24,104,2496,2025-12-22,武汉,现金,已开课
STU12908,何峰,亲子游泳,亲子水上游戏课,33,236,7788,2025-09-30,杭州,微信支付,已结课
STU12909,邓华,亲子游泳,亲子技能提升班,43,120,5160,2026-01-07,西安,支付宝,已结课
STU12910,祁杨,私教课程,私教包月套餐,42,150,6300,2025-12-17,广州,支付宝,已结课
STU12911,李晨,成人游泳,成人自由泳速成班,37,87,3219,2025-12-02,西安,现金,已结课
STU12912,张超,私教课程,一对二私教课,39,187,7293,2025-11-14,西安,支付宝,已报名
STU12913,彭勇,亲子游泳,亲子互动班,10,178,1780,2026-01-30,深圳,微信支付,已开课
STU12914,唐涛,考级课程,等级考试预备班,39,218,8502,2025-11-15,广州,现金,已结课
STU12915,章军,私教课程,一对三私教课,36,239,8604,2025-09-06,成都,支付宝,已开课
STU12916,孙瑜,亲子游泳,亲子互动班,24,247,5928,2025-12-25,重庆,分期,已退费
STU12917,徐林,少儿游泳,少儿自由泳提高班,20,138,2760,2026-01-25,北京,微信支付,已结课
STU12918,刘萍,亲子游泳,亲子技能提升班,27,218,5886,2025-12-24,北京,分期,已开课
STU12919,尚秀华,亲子游泳,亲子水上游戏课,47,162,7614,2025-09-19,武汉,现金,已结课
STU12920,鄢想,私教课程,一对二私教课,47,214,10058,2026-01-17,重庆,微信支付,已结课
STU12921,许磊,集训课程,寒假集训营,2,2553,5106,2025-09-17,南京,现金,已结课
STU12922,舒磊,考级课程,二级考级专项班,33,210,6930,2026-02-08,成都,支付宝,已结课
STU12923,陈丽丽,考级课程,一级考级冲刺班,42,147,6174,2025-12-23,成都,支付宝,已结课
STU12924,赵东,成人游泳,成人蛙泳入门班,40,182,7280,2026-01-30,成都,微信支付,已开课
STU12925,张超,集训课程,暑期集训营,3,3240,9720,2025-09-23,西安,分期,已报名
STU12926,江红霞,考级课程,三级考级集训班,16,210,3360,2025-09-07,武汉,微信支付,已退费
STU12927,管佳,亲子游泳,亲子启蒙班,17,92,1564,2025-10-04,深圳,现金,已结课
STU12928,王利,考级课程,一级考级冲刺班,34,221,7514,2025-10-30,深圳,银行卡,已退费
STU12929,蒲丽丽,考级课程,三级考级集训班,29,235,6815,2025-09-12,深圳,银行卡,已报名
STU12930,孙鹏,亲子游泳,亲子技能提升班,39,210,8190,2026-01-11,深圳,支付宝,已开课
STU12931,萧桂芝,集训课程,考前集中训练营,1,3139,3139,2025-10-31,上海,支付宝,已结课
STU12932,程超,集训课程,寒假集训营,1,2161,2161,2026-02-09,北京,银行卡,已结课
STU12933,周秀云,少儿游泳,少儿仰泳专项班,18,244,4392,2026-02-06,重庆,支付宝,已结课
STU12934,夏瑜,集训课程,国庆集训班,2,1591,3182,2026-01-09,西安,支付宝,已报名
STU12935,吴佳,少儿游泳,少儿仰泳专项班,14,158,2212,2025-09-14,上海,支付宝,已退费
STU12936,彭丽丽,集训课程,国庆集训班,1,1906,1906,2025-12-23,上海,银行卡,已结课
STU12937,贾淑兰,亲子游泳,亲子启蒙班,12,229,2748,2025-12-25,重庆,现金,已结课
STU12938,李倩,成人游泳,成人自由泳速成班,50,157,7850,2026-02-08,杭州,银行卡,已结课
STU12939,李飞,私教课程,一对三私教课,36,201,7236,2025-11-15,北京,支付宝,已结课
STU12940,孟桂香,亲子游泳,亲子水上游戏课,29,85,2465,2025-10-05,重庆,银行卡,已结课
STU12941,邓芳,亲子游泳,亲子互动班,17,170,2890,2026-01-06,南京,现金,已结课
STU12942,张凤兰,成人游泳,成人自由泳速成班,38,139,5282,2025-12-10,西安,支付宝,已结课
STU12943,陆玉珍,成人游泳,成人蛙泳入门班,31,223,6913,2026-02-28,杭州,支付宝,已退费
STU12944,王桂花,成人游泳,成人自由泳速成班,21,156,3276,2025-12-05,上海,分期,已开课
STU12945,熊林,集训课程,国庆集训班,3,2006,6018,2025-12-09,北京,现金,已退费
STU12946,黄帆,私教课程,一对三私教课,34,200,6800,2025-12-09,广州,微信支付,已开课
STU12947,杨明,集训课程,国庆集训班,3,2080,6240,2026-02-08,武汉,银行卡,已结课
STU12948,温浩,考级课程,等级考试预备班,37,96,3552,2025-11-26,北京,支付宝,已结课
STU12949,焦璐,少儿游泳,少儿蛙泳基础班,35,224,7840,2026-02-13,杭州,微信支付,已开课
STU12950,王辉,私教课程,一对三私教课,40,178,7120,2025-09-15,重庆,银行卡,已结课
STU12951,杜林,成人游泳,成人减脂游泳班,38,153,5814,2026-01-30,广州,分期,已结课
STU12952,盛丽华,集训课程,寒假集训营,1,3078,3078,2025-10-09,成都,银行卡,已退费
STU12953,洪婷婷,集训课程,暑期集训营,3,2986,8958,2025-12-08,广州,微信支付,已结课
STU12954,孟晨,成人游泳,成人减脂游泳班,34,195,6630,2026-02-01,成都,现金,已结课
STU12955,原金凤,少儿游泳,少儿蛙泳基础班,18,160,2880,2025-11-01,杭州,支付宝,已结课
STU12956,孙宁,少儿游泳,少儿自由泳提高班,18,114,2052,2025-10-27,杭州,分期,已结课
STU12957,汪浩,少儿游泳,少儿蛙泳基础班,23,192,4416,2026-01-20,深圳,现金,已结课
STU12958,平秀梅,考级课程,等级考试预备班,16,201,3216,2026-02-05,上海,银行卡,已报名
STU12959,朱华,私教课程,一对三私教课,35,110,3850,2025-09-07,重庆,支付宝,已开课
STU12960,蒋玉梅,私教课程,一对一私教课,39,157,6123,2025-12-02,成都,银行卡,已报名
STU12961,文秀英,亲子游泳,亲子启蒙班,17,220,3740,2026-01-04,广州,现金,已开课
STU12962,杜秀荣,考级课程,二级考级专项班,34,236,8024,2025-12-01,重庆,支付宝,已结课
STU12963,董兰英,亲子游泳,亲子水上游戏课,34,147,4998,2025-11-16,重庆,微信支付,已报名
STU12964,项浩,考级课程,二级考级专项班,10,125,1250,2025-11-25,南京,微信支付,已结课
STU12965,曾杨,成人游泳,成人水中健身课,28,145,4060,2025-12-12,武汉,支付宝,已开课
STU12966,杨建军,考级课程,一级考级冲刺班,46,80,3680,2025-11-01,深圳,微信支付,已开课
STU12967,朱荣,私教课程,一对三私教课,34,101,3434,2026-01-02,杭州,分期,已结课
STU12968,张芳,成人游泳,成人水中健身课,15,109,1635,2026-01-29,武汉,分期,已结课
STU12969,陶建华,考级课程,二级考级专项班,23,96,2208,2026-02-24,北京,银行卡,已报名
STU12970,陶凤兰,私教课程,一对三私教课,25,192,4800,2025-12-21,成都,微信支付,已结课
STU12971,邓勇,少儿游泳,少儿仰泳专项班,42,93,3906,2026-02-26,西安,现金,已退费
STU12972,陈秀英,少儿游泳,少儿仰泳专项班,23,229,5267,2025-09-17,杭州,支付宝,已结课
STU12973,郭英,考级课程,三级考级集训班,20,241,4820,2025-09-04,武汉,分期,已报名
STU12974,李雪,亲子游泳,亲子启蒙班,12,237,2844,2026-02-09,西安,银行卡,已结课
STU12975,赵涛,成人游泳,成人水中健身课,39,93,3627,2026-01-19,北京,支付宝,已结课
STU12976,王欣,考级课程,一级考级冲刺班,25,98,2450,2025-11-07,广州,支付宝,已报名
STU12977,梁海燕,少儿游泳,少儿蛙泳基础班,21,129,2709,2025-12-20,南京,银行卡,已退费
STU12978,游桂花,少儿游泳,少儿仰泳专项班,18,123,2214,2025-09-25,上海,银行卡,已结课
STU12979,杨伟,少儿游泳,少儿蝶泳精英班,36,202,7272,2025-09-20,杭州,银行卡,已结课
STU12980,李畅,考级课程,一级考级冲刺班,11,104,1144,2025-12-12,成都,支付宝,已开课
STU12981,冯晨,集训课程,寒假集训营,1,1777,1777,2025-11-11,北京,微信支付,已退费
STU12982,白秀芳,成人游泳,成人自由泳速成班,21,250,5250,2025-12-05,成都,支付宝,已结课
STU12983,李小红,少儿游泳,少儿蛙泳基础班,14,109,1526,2025-11-05,西安,银行卡,已开课
STU12984,袁俊,考级课程,等级考试预备班,22,138,3036,2025-12-03,广州,分期,已开课
STU12985,张海燕,少儿游泳,少儿自由泳提高班,20,142,2840,2025-11-05,南京,现金,已结课
STU12986,沈帆,私教课程,一对二私教课,23,157,3611,2025-12-12,杭州,银行卡,已结课
STU12987,朱娜,亲子游泳,亲子启蒙班,21,147,3087,2025-12-20,成都,支付宝,已开课
STU12988,谢秀荣,集训课程,暑期集训营,3,3159,9477,2025-12-01,深圳,现金,已结课
STU12989,赵秀荣,集训课程,考前集中训练营,3,3353,10059,2025-11-02,杭州,分期,已结课
STU12990,荆荣,集训课程,国庆集训班,1,2773,2773,2025-10-30,南京,现金,已结课
STU12991,韦海燕,少儿游泳,少儿仰泳专项班,21,178,3738,2025-12-13,南京,银行卡,已结课
STU12992,张云,少儿游泳,少儿仰泳专项班,41,179,7339,2025-12-04,深圳,分期,已报名
STU12993,张宇,亲子游泳,亲子水上游戏课,29,106,3074,2025-12-04,深圳,支付宝,已结课
STU12994,蒋丽,考级课程,二级考级专项班,20,153,3060,2025-11-09,成都,现金,已结课
STU12995,王丽丽,集训课程,寒假集训营,2,1926,3852,2026-02-26,成都,支付宝,已结课
STU12996,张兵,考级课程,二级考级专项班,25,119,2975,2025-12-09,武汉,分期,已开课
STU12997,李海燕,少儿游泳,少儿仰泳专项班,40,100,4000,2025-12-27,成都,支付宝,已结课
STU12998,张建华,考级课程,一级考级冲刺班,30,149,4470,2026-02-16,杭州,现金,已结课
STU12999,赵海燕,考级课程,三级考级集训班,25,227,5675,2025-12-10,西安,支付宝,已开课
STU13000,李洋,亲子游泳,亲子互动班,49,235,11515,2026-01-18,上海,现金,已报名
STU13001,李斌,成人游泳,成人蛙泳入门班,16,180,2880,2026-01-10,深圳,现金,已报名
STU13002,吴小红,成人游泳,成人蛙泳入门班,41,133,5453,2025-12-07,北京,现金,已结课
STU13003,吴丹,少儿游泳,少儿蛙泳基础班,27,217,5859,2026-01-02,西安,微信支付,已结课
STU13004,黄欣,成人游泳,成人减脂游泳班,27,226,6102,2025-10-04,上海,银行卡,已开课
STU13005,杨莹,成人游泳,成人水中健身课,38,181,6878,2026-02-12,杭州,支付宝,已结课
STU13006,葛杨,集训课程,寒假集训营,2,3225,6450,2025-11-28,成都,支付宝,已退费
STU13007,张海燕,成人游泳,成人蛙泳入门班,39,115,4485,2026-01-28,重庆,银行卡,已报名
STU13008,韩婷婷,亲子游泳,亲子技能提升班,42,250,10500,2025-09-29,广州,现金,已结课
STU13009,王英,亲子游泳,亲子技能提升班,46,197,9062,2025-12-25,北京,现金,已结课
STU13010,杨娜,考级课程,一级考级冲刺班,23,164,3772,2025-09-29,北京,微信支付,已退费
STU13011,邓红霞,少儿游泳,少儿自由泳提高班,32,226,7232,2025-11-03,重庆,分期,已开课
STU13012,和斌,考级课程,等级考试预备班,15,129,1935,2025-11-09,杭州,支付宝,已结课
STU13013,张丹丹,集训课程,考前集中训练营,2,2845,5690,2026-02-23,杭州,分期,已结课
STU13014,周桂芳,私教课程,一对一私教课,46,219,10074,2025-11-07,上海,微信支付,已退费
STU13015,秦燕,亲子游泳,亲子水上游戏课,48,135,6480,2026-01-18,上海,微信支付,已结课
STU13016,董淑兰,私教课程,一对一私教课,11,92,1012,2026-02-15,广州,微信支付,已开课
STU13017,周兰英,考级课程,三级考级集训班,36,110,3960,2026-01-18,北京,微信支付,已结课
STU13018,刘瑜,考级课程,等级考试预备班,25,154,3850,2025-10-22,杭州,分期,已结课
STU13019,霍燕,私教课程,一对三私教课,45,146,6570,2025-09-16,深圳,银行卡,已开课
STU13020,何春梅,亲子游泳,亲子启蒙班,40,224,8960,2025-09-25,武汉,分期,已报名
STU13021,王洋,考级课程,三级考级集训班,13,100,1300,2026-01-02,上海,微信支付,已结课
STU13022,江建,少儿游泳,少儿自由泳提高班,18,105,1890,2025-11-19,北京,支付宝,已开课
STU13023,葛凤兰,亲子游泳,亲子启蒙班,20,213,4260,2026-02-15,上海,银行卡,已报名
STU13024,吕坤,成人游泳,成人减脂游泳班,50,156,7800,2026-01-03,上海,分期,已开课
STU13025,程斌,亲子游泳,亲子水上游戏课,42,174,7308,2025-11-15,成都,支付宝,已结课
STU13026,王秀荣,成人游泳,成人蛙泳入门班,12,243,2916,2026-02-05,上海,现金,已报名
STU13027,李丽丽,考级课程,二级考级专项班,20,143,2860,2025-10-01,南京,银行卡,已结课
STU13028,孙琴,少儿游泳,少儿自由泳提高班,15,165,2475,2025-09-14,成都,分期,已结课
STU13029,杨明,集训课程,寒假集训营,2,1636,3272,2025-11-04,南京,银行卡,已开课
STU13030,杨玉梅,私教课程,一对二私教课,41,159,6519,2025-09-01,广州,银行卡,已开课
STU13031,温秀芳,集训课程,暑期集训营,3,2455,7365,2026-01-31,重庆,银行卡,已结课
STU13032,黄俊,私教课程,私教包月套餐,34,234,7956,2026-01-24,重庆,支付宝,已退费
STU13033,李雪梅,少儿游泳,少儿仰泳专项班,16,231,3696,2026-02-27,南京,现金,已结课
STU13034,冉勇,集训课程,考前集中训练营,1,2248,2248,2026-01-08,杭州,支付宝,已结课
STU13035,叶峰,成人游泳,成人减脂游泳班,50,102,5100,2025-12-09,成都,支付宝,已结课
STU13036,余丹,私教课程,私教包月套餐,33,86,2838,2025-09-03,武汉,微信支付,已结课
STU13037,武俊,少儿游泳,少儿仰泳专项班,27,108,2916,2025-09-02,成都,分期,已结课
STU13038,张秀梅,亲子游泳,亲子互动班,26,90,2340,2026-01-10,武汉,微信支付,已结课
STU13039,宋莉,少儿游泳,少儿蝶泳精英班,36,218,7848,2026-02-20,杭州,微信支付,已结课
STU13040,王瑜,考级课程,一级考级冲刺班,10,200,2000,2025-10-20,西安,微信支付,已报名
STU13041,许峰,集训课程,寒假集训营,1,1969,1969,2025-10-08,广州,支付宝,已结课
STU13042,何秀云,私教课程,一对一私教课,44,151,6644,2025-10-10,西安,支付宝,已开课
STU13043,赵杨,考级课程,二级考级专项班,12,80,960,2025-09-10,西安,银行卡,已结课
STU13044,杨彬,少儿游泳,少儿自由泳提高班,33,106,3498,2025-11-03,南京,微信支付,已结课
STU13045,刘雷,私教课程,一对二私教课,30,193,5790,2025-10-13,西安,分期,已报名
STU13046,胡桂芝,少儿游泳,少儿蝶泳精英班,28,110,3080,2026-02-18,南京,现金,已结课
STU13047,李洋,少儿游泳,少儿蝶泳精英班,43,141,6063,2025-09-05,上海,微信支付,已结课
STU13048,黄海燕,少儿游泳,少儿仰泳专项班,31,142,4402,2026-02-04,南京,支付宝,已结课
STU13049,殷志强,考级课程,等级考试预备班,26,153,3978,2025-12-14,武汉,银行卡,已结课
STU13050,王娟,集训课程,寒假集训营,3,1574,4722,2026-02-12,西安,分期,已退费
STU13051,黄明,成人游泳,成人蛙泳入门班,34,136,4624,2026-01-06,西安,微信支付,已结课
STU13052,左秀华,成人游泳,成人减脂游泳班,45,229,10305,2026-02-18,广州,微信支付,已开课
STU13053,崔桂兰,集训课程,考前集中训练营,2,3407,6814,2025-11-01,成都,分期,已结课
STU13054,孙玲,私教课程,一对三私教课,45,162,7290,2026-01-05,南京,分期,已结课
STU13055,吴文,集训课程,暑期集训营,3,3055,9165,2026-01-26,北京,现金,已结课
STU13056,张超,亲子游泳,亲子启蒙班,29,171,4959,2026-01-12,重庆,分期,已结课
STU13057,虞红霞,亲子游泳,亲子启蒙班,13,179,2327,2025-12-27,深圳,支付宝,已结课
STU13058,蔡波,私教课程,一对三私教课,38,91,3458,2025-10-07,武汉,现金,已报名
STU13059,赵桂兰,成人游泳,成人减脂游泳班,45,97,4365,2026-01-20,北京,支付宝,已开课
STU13060,刘玉,集训课程,暑期集训营,3,2074,6222,2025-12-12,重庆,分期,已开课
STU13061,焦阳,考级课程,三级考级集训班,28,148,4144,2026-01-06,广州,银行卡,已结课
STU13062,张洋,少儿游泳,少儿仰泳专项班,21,141,2961,2025-11-04,广州,支付宝,已开课
STU13063,时桂芳,少儿游泳,少儿蛙泳基础班,27,100,2700,2025-10-03,杭州,微信支付,已结课
STU13064,何雪,私教课程,一对二私教课,35,233,8155,2026-01-15,南京,银行卡,已结课
STU13065,陈坤,考级课程,等级考试预备班,34,124,4216,2026-01-23,成都,微信支付,已开课
STU13066,郑健,成人游泳,成人水中健身课,38,95,3610,2025-10-25,深圳,支付宝,已结课
STU13067,李莉,私教课程,一对三私教课,32,126,4032,2025-09-22,南京,分期,已退费
STU13068,覃婷婷,成人游泳,成人减脂游泳班,24,91,2184,2025-10-06,重庆,现金,已开课
STU13069,纪玲,集训课程,暑期集训营,2,1823,3646,2025-10-11,重庆,支付宝,已结课
STU13070,曲莉,少儿游泳,少儿仰泳专项班,15,184,2760,2025-10-16,上海,银行卡,已结课
STU13071,梁想,考级课程,一级考级冲刺班,35,177,6195,2025-12-31,北京,现金,已开课
STU13072,刘玉,成人游泳,成人水中健身课,12,135,1620,2025-10-30,重庆,支付宝,已结课
STU13073,刘春梅,私教课程,一对三私教课,10,127,1270,2025-12-17,上海,分期,已报名
